CODICESCUOLA,CODICEEDIFICIO,SPAZIDIDATTICI,AULAMAGNA,MENSA,PALESTRAPISCINA,SPAZIAMMINISTRATIVI
RNAA80701D,990050493,True,False,False,False,False
RNAA80702E,990050250,True,False,False,False,False
RNAA808019,990110727,True,False,True,True,False
RNAA80802A,990040075,True,False,False,False,False
RNAA80803B,990080072,True,False,False,False,False
RNAA80804C,990160076,True,False,True,False,True
RNAA809015,990290052,True,False,True,False,False
RNAA809026,990290053,True,False,False,False,True
RNAA809037,990030047,True,False,False,False,False
RNAA810019,990010019,True,False,False,False,False
RNAA81004C,990010739,True,False,False,False,False
RNAA811015,990250215,True,False,False,False,False
RNAA811026,990250076,True,False,False,False,True
RNAA811037,990230069,True,False,False,False,False
RNAA811048,990230212,True,False,False,False,False
RNAA811059,990230213,True,False,False,False,False
RNAA81106A,990270073,True,False,False,False,False
RNAA812011,990240077,True,False,False,True,False
RNAA812033,990240221,True,False,False,False,False
RNAA812055,990260559,True,True,True,True,True
RNAA812066,990260084,True,False,False,False,False
RNAA812077,990220082,True,False,False,True,False
RNAA81301R,990130084,True,False,False,False,False
RNAA81401L,990130085,True,False,False,False,False
RNAA81501C,990010020,True,False,False,False,True
RNAA81503E,990010021,True,False,False,True,False
RNAA816018,990140729,True,False,False,False,False
RNAA816029,990141026,True,False,False,False,False
RNAA816029,990140086,True,False,False,False,False
RNAA817014,990140258,True,False,False,False,True
RNAA81801X,990141015,True,False,False,False,False
RNAA81901Q,990140087,True,False,False,False,False
RNAA81902R,990140273,True,False,False,False,True
RNAA82001X,990030049,True,False,False,False,False
RNAA820021,990030050,True,False,False,False,False
RNAA820032,990030206,True,False,False,False,False
RNAA820043,990030046,True,False,False,False,False
RNCT70000P,990140390,True,False,False,False,False
RNCT70100E,990110770,True,False,False,False,True
RNEE01500N,990140092,True,True,True,True,True
RNEE01501P,990140287,True,False,False,False,False
RNEE01502Q,990140092,True,True,True,True,True
RNEE01504T,990141020,True,False,False,False,False
RNEE01505V,990141025,True,False,False,False,False
RNEE01600D,990180108,True,False,False,False,True
RNEE01601E,990180303,False,False,False,True,False
RNEE01601E,990180304,True,False,False,False,False
RNEE01602G,990180305,True,False,False,False,False
RNEE01603L,990180306,True,True,False,True,False
RNEE018005,990180013,False,False,False,False,True
RNEE018016,990280333,True,False,True,False,False
RNEE018038,990180335,True,False,False,False,False
RNEE018049,990180336,True,False,False,False,False
RNEE01805A,990280337,True,False,True,False,False
RNEE80101Q,990170233,True,False,False,True,True
RNEE80201G,990060227,True,False,True,True,True
RNEE80202L,990090230,True,False,False,False,False
RNEE80203N,990150230,True,False,True,False,False
RNEE80301B,990200127,True,True,True,True,True
RNEE80302C,990200413,True,False,True,False,False
RNEE80303D,990280125,True,False,True,True,False
RNEE804039,990170165,True,False,False,True,False
RNEE80404A,990020023,True,False,False,False,False
RNEE80405B,990020163,True,False,False,False,False
RNEE805013,990140282,True,False,False,False,False
RNEE805024,990140284,True,False,False,False,False
RNEE805035,990140286,True,False,False,False,False
RNEE80601V,990140281,True,False,False,False,False
RNEE80602X,990140288,True,False,False,False,False
RNEE806031,990140278,True,False,False,False,False
RNEE806042,990140772,True,False,False,False,False
RNEE806053,990140276,True,False,False,False,False
RNEE806064,990140280,True,False,False,False,False
RNEE806075,990140277,True,False,False,False,False
RNEE80701P,990050247,True,False,True,True,True
RNEE80702Q,990050248,True,False,True,False,False
RNEE80703R,990050249,True,False,True,True,False
RNEE80801E,990040231,True,False,False,False,False
RNEE80802G,990080228,True,False,False,False,False
RNEE80803L,990110001,True,True,True,False,False
RNEE80803L,990110004,False,False,False,True,False
RNEE80804N,990160235,True,False,False,False,False
RNEE80805P,990160236,True,False,False,False,False
RNEE80901A,990290051,True,False,False,True,False
RNEE80902B,990290211,True,False,False,True,True
RNEE80903C,990030205,True,False,False,False,False
RNEE81002G,990010159,True,False,False,False,False
RNEE81004N,990010160,True,False,True,False,False
RNEE81005P,990010161,True,False,False,False,False
RNEE81101A,990250215,True,False,False,False,False
RNEE81102B,990250217,True,False,False,True,False
RNEE81103C,990230211,True,False,False,False,False
RNEE81104D,990230212,True,False,False,False,False
RNEE81106G,990230213,True,False,False,False,False
RNEE81107L,990270214,True,False,False,False,False
RNEE812016,990240297,True,False,False,True,False
RNEE812049,990260576,True,True,True,True,True
RNEE81205A,990220082,True,False,False,True,False
RNEE813012,990130246,True,True,False,False,True
RNEE813023,990130244,True,False,False,False,False
RNEE813034,990130386,True,False,False,True,True
RNEE813045,990130241,True,False,False,False,False
RNEE813056,990130242,True,False,False,False,False
RNEE81401T,990130256,True,True,True,True,True
RNEE81402V,990130255,True,False,True,False,False
RNEE81501N,990010021,True,False,False,True,False
RNEE81502P,990010157,True,False,True,True,False
RNEE81601D,990140266,True,False,False,False,False
RNEE81602E,990140270,True,False,False,False,False
RNEE81604L,990140267,True,False,False,False,False
RNEE81605N,990140270,True,False,False,False,False
RNEE817019,990140258,True,False,False,False,True
RNEE81702A,990140260,True,False,False,False,False
RNEE81703B,990140257,True,False,False,False,False
RNEE81704C,990140259,True,False,False,False,False
RNEE818015,990140265,True,False,False,False,False
RNEE818026,990140264,True,False,False,False,False
RNEE818037,990140271,True,False,False,False,False
RNEE818048,990140274,True,False,False,False,False
RNEE819011,990140273,True,False,False,False,True
RNEE819022,990140087,True,False,False,False,False
RNEE819033,990140261,True,False,False,False,False
RNEE819044,990140262,True,False,False,False,True
RNEE820015,990030207,True,False,False,False,False
RNEE820026,990030204,True,False,False,False,False
RNIC80100N,990170404,True,False,False,True,True
RNIC80200D,990060227,True,False,True,True,True
RNIC803009,990200328,False,False,False,False,True
RNIC804005,990020355,True,False,False,False,False
RNIC805001,990140286,True,False,False,False,False
RNIC80600R,990140398,True,False,False,False,True
RNIC80700L,990050247,True,False,True,True,True
RNIC80800C,990110003,False,False,False,False,True
RNIC809008,990030205,True,False,False,False,False
RNIC81000C,990010349,True,True,True,True,True
RNIC811008,990230295,False,False,False,False,True
RNIC812004,990240297,True,False,False,True,False
RNIC81300X,990130246,True,True,False,False,True
RNIC81400Q,990130256,True,True,True,True,True
RNIC81500G,990010349,True,True,True,True,True
RNIC81600B,990140268,True,False,False,False,True
RNIC817007,990140388,True,True,False,True,True
RNIC818003,990141010,True,False,False,False,False
RNIC81900V,990140389,True,False,False,False,True
RNIC820003,990030207,True,False,False,False,False
RNIS00200N,990110770,True,False,False,False,True
RNIS00300D,990230358,True,True,False,False,True
RNIS006001,990180474,True,True,False,True,True
RNMM01900X,990180405,True,False,False,False,True
RNMM01900X,990180406,False,False,False,True,False
RNMM01900X,990180407,True,False,False,False,True
RNMM01900X,990180408,True,False,False,True,True
RNMM02100X,990140390,True,False,False,False,False
RNMM034002,990140390,True,False,False,False,False
RNMM80101P,990170404,True,False,False,True,True
RNMM80201E,990060227,True,False,True,True,True
RNMM80202G,990150402,True,False,False,False,False
RNMM80301A,990200415,True,False,False,True,True
RNMM80301A,990200768,True,False,False,False,True
RNMM804016,990020355,True,False,False,False,False
RNMM805012,990140396,True,False,False,False,True
RNMM80601T,990140398,True,False,False,False,True
RNMM80701N,990050247,True,False,True,True,True
RNMM80801D,990110002,True,False,False,False,False
RNMM80802E,990160236,True,False,False,False,False
RNMM809019,990030372,True,False,False,False,True
RNMM80902A,990290211,True,False,False,True,True
RNMM81001D,990010349,True,True,True,True,True
RNMM811019,990230575,True,False,False,False,False
RNMM81102A,990250217,True,False,False,True,False
RNMM812015,990260296,True,True,True,True,True
RNMM813011,990130244,True,False,False,False,False
RNMM81401R,990130386,True,False,False,True,True
RNMM81401R,990130387,True,False,False,False,True
RNMM81501L,990010349,True,True,True,True,True
RNMM81601C,990140268,True,False,False,False,True
RNMM817018,990140388,True,True,False,True,True
RNMM818014,990141010,True,False,False,False,False
RNMM81901X,990140389,True,False,False,False,True
RNMM820014,990030373,True,False,False,True,False
RNPC01000V,990140791,True,True,False,False,True
RNPC01000V,990140422,True,False,False,False,False
RNPC01000V,990140423,True,False,False,False,False
RNPC01000V,990140792,False,False,False,True,False
RNPC01000V,990140798,True,False,False,False,False
RNPC01000V,990140776,True,True,False,False,True
RNPC01000V,990140421,True,False,False,False,True
RNPS00301X,990230359,False,False,False,True,False
RNPS00301X,990230358,True,True,False,False,True
RNPS02000L,990140430,True,False,False,False,False
RNPS02000L,990140429,True,True,False,True,True
RNPS05000C,990140793,True,True,False,True,True
RNPS05000C,990140795,True,False,False,False,False
RNPS05000C,990140794,True,False,False,False,False
RNPS060003,990130783,True,True,False,True,True
RNPS060003,990130779,True,True,False,True,True
RNRC00201L,990110437,True,False,False,False,False
RNRC00201L,990110770,True,False,False,False,True
RNRC00201L,990110473,True,False,False,False,True
RNRC00201L,990110771,False,False,False,True,False
RNRC00601X,990140793,True,True,False,True,True
RNRC006519,990140793,True,True,False,True,True
RNRH01000Q,990130445,False,False,False,True,False
RNRH01000Q,990130784,True,False,False,False,False
RNRH01000Q,990130446,True,True,False,False,True
RNRH01000Q,990130783,True,True,False,True,True
RNRH010505,990130446,True,True,False,False,True
RNRH030001,990140449,True,False,False,False,True
RNRH030001,990140490,True,True,False,False,True
RNRH03050A,990140449,True,False,False,False,True
RNRI003015,990230336,True,False,False,False,False
RNRI003015,990230358,True,True,False,False,True
RNRI00350D,990230358,True,True,False,False,True
RNRI010007,990140789,True,False,False,False,True
RNRI010007,990140790,True,False,False,False,False
RNRI01051N,990140789,True,False,False,False,True
RNTD00201X,990110771,False,False,False,True,False
RNTD00201X,990110473,True,False,False,False,True
RNTD00201X,990110770,True,False,False,False,True
RNTD00301Q,990230359,False,False,False,True,False
RNTD00301Q,990230358,True,True,False,False,True
RNTD006017,990180474,True,True,False,True,True
RNTD01000T,990140472,True,False,False,True,True
RNTF010004,990140791,True,True,False,False,True
RNTF010004,990140482,True,True,False,False,True
RNTF010004,990140792,False,False,False,True,False
RNTF010004,990140481,False,False,False,True,False
RNTN01000Q,990140490,True,True,False,False,True
RNTN01000Q,990140491,False,False,False,True,True
ROAA80002C,290122095,True,False,False,False,False
ROAA80003D,290131000,True,False,False,False,False
ROAA80004E,290061777,True,False,False,False,True
ROAA80005G,290321816,False,False,False,True,False
ROAA80005G,290321126,True,False,True,False,False
ROAA801017,290022142,True,False,False,False,False
ROAA802013,290300947,True,False,True,False,True
ROAA802024,290402127,True,False,True,False,False
ROAA80302X,290331810,True,False,True,False,True
ROAA80501E,290462156,True,False,False,False,False
ROAA80502G,290462158,True,False,False,False,False
ROAA80503L,290462146,True,False,False,False,True
ROAA80601A,290520982,True,False,False,False,False
ROAA80602B,290520993,True,False,False,False,False
ROAA807016,290440953,True,False,False,False,False
ROAA807027,290480998,True,False,False,False,False
ROAA807049,290152132,True,False,False,False,False
ROAA810012,290111799,True,False,False,False,False
ROAA81101T,290492612,True,False,False,False,False
ROAA81201N,290501003,True,False,True,False,True
ROAA81202P,290241464,True,False,False,True,False
ROAA81301D,290392152,True,False,False,False,False
ROAA814019,290012181,True,False,True,False,False
ROAA815015,290012164,True,False,True,False,False
ROAA815026,290012163,True,False,True,False,False
ROAA815037,290341659,True,False,False,False,False
ROAA816011,290041483,True,False,False,False,False
ROAA81701R,290291760,True,False,True,False,False
ROAA81702T,290291752,True,False,True,False,False
ROAA81703V,290311826,True,False,False,False,False
ROAA81901C,290410552,True,False,False,False,False
ROAA82001L,290413641,True,False,False,False,False
ROAA82002N,290410545,True,False,False,False,False
ROAA82003P,290413641,True,False,False,False,False
ROAA82101C,290410547,True,False,False,False,False
ROAA822018,290410548,True,False,False,False,False
ROAA822029,290413638,True,True,False,True,True
ROAA823014,290212073,True,False,False,False,False
ROAA823025,290422608,True,False,False,False,False
ROCT701007,290410582,True,False,False,True,True
ROEE80001L,290142595,True,False,False,False,False
ROEE80003P,290122093,True,False,False,False,True
ROEE80004Q,290061776,True,False,False,False,True
ROEE80005R,290130995,True,False,True,False,False
ROEE80006T,290321816,False,False,False,True,False
ROEE80006T,290321124,True,False,False,False,False
ROEE80102D,290022141,True,False,False,False,False
ROEE80104G,290172136,True,False,False,False,False
ROEE802018,290300948,True,False,False,True,False
ROEE802029,290402124,True,False,False,True,False
ROEE80203A,290402127,True,False,True,False,False
ROEE803036,290331820,True,False,True,True,False
ROEE803047,290331822,True,False,True,True,False
ROEE803058,290331828,True,False,True,True,True
ROEE803069,290091812,True,False,True,True,True
ROEE80501Q,290462154,True,False,False,False,False
ROEE80502R,290462153,True,True,False,True,True
ROEE80503T,290462157,True,False,False,False,True
ROEE80503T,290462159,False,False,False,True,False
ROEE80601G,290520973,True,False,False,False,False
ROEE80601G,290520976,True,False,False,False,False
ROEE80601G,290520975,True,False,False,False,False
ROEE80602L,290520982,True,False,False,False,False
ROEE80603N,290520972,True,False,False,False,False
ROEE80604P,290520990,True,False,False,False,False
ROEE80701B,290440951,True,False,False,False,False
ROEE80703D,290481010,True,False,True,False,True
ROEE80703D,290481011,True,False,False,True,False
